reach_id;h_hat;z0_hat;alpha_hat;alpha_tilde;beta_hat;delta_hat;offset_hat;factor_hat;dAbar;std_S;std_W;rel_std_S;rel_std_W;Wbar;Sbar;Qbar;R2;R2_2;valid;r_hat_alpha;r_hat_beta;r_hat_z0;r_hat_delta;r_hat_offset;r_hat_factor;ess_alpha;ess_beta;ess_z0;ess_delta;ess_offset;ess_factor;r2_param_hat;nse_param_hat;rmse_param_hat;nrmse_param_hat;mae_param_hat;bias_param_hat;r2_param_tilde;nse_param_tilde;rmse_param_tilde;nrmse_param_tilde;mae_param_tilde;bias_param_tilde;rel_std_Q
21602300221;5.40116403918196;30.0214433968301;68.7576595099855;59.671036196968;3.69777674359245;0.466857830053887;1.22530209138023;0.24696751357999;167.091943388595;0.0001606893804129;17.0181717537872;1.14581973728905;0.0919900759989523;185.000083639251;0.0001402396687572;640.370775045304;0.90281425891182;0.90281425891182;40;1.06;1.11;1.02;1.02;1.0;1.0;55;24;94;113;6887;2441;0.0073426185694217515;-1187.2246792908084;938.2730988365429;32.645587918340155;567.63190570459;-567.63190570459;0.0073426185694217445;-888.5932922365213;811.8498793300563;28.246910888767108;488.8186108908337;-488.8186108908337;0.9470550191789756
21602300241;3.88610779707479;43.7363360575553;54.0913248519829;48.5358271762873;3.78486183714414;0.508368653894298;-13.6008550023603;0.303485025527456;532.684456295454;3.75229984953593e-05;28.913377885718;0.0527022340333745;0.167560468025352;172.554888551298;0.0007119811746803;456.343134520627;0.868267581475129;0.868267581475129;54;1.1;1.08;1.07;1.04;1.0;1.0;45;54;67;90;4395;3937;0.020186461107884867;-1608142.1495647922;881.0441700898307;1404.8770006708965;469.3021875400789;-469.2811669177332;0.02018646110788489;-1294690.027109232;790.530077557895;1260.546930565843;421.0398525441007;-421.01881666248937;1.1078372152300437
21602300261;10.6529275418405;47.9410636070279;64.9626189241297;34.5396057063253;3.25973617942711;0.448366757528009;0.397213145961844;0.119931886301366;171.064367184201;8.9114327051557e-05;13.5113179884657;0.620794888875717;0.0397863934229023;339.596450596805;0.00014354874476;2119.58592856918;0.787213353861113;0.787213353861113;42;1.25;1.6;1.78;1.12;1.0;1.03;12;7;6;41;9252;105;0.14169538009264346;-0.021179088940431745;485.9291574254365;0.4754008162685045;419.8399935927959;-192.23354647552347;0.1416953800926435;-0.4928451147372015;587.5290949740455;0.5747994477466934;392.4438283841746;376.47955260501664;0.4704451185760544
21602300351;10.8902365960761;14.3039609939031;70.9540531919354;44.5659150791777;3.34186549712707;0.486917860627903;0.813683218379764;0.123173712657889;138.767038362343;4.8998049826654e-05;24.469759565469;0.9181592546872;0.0628453468548755;389.364699059985;5.33655240923828e-05;1779.47919431572;0.942138364779874;0.942138364779874;54;1.11;2.43;2.36;1.06;1.0;1.01;28;5;5;78;9315;446;0.7223141468787875;0.702656084109551;397.52381919229146;0.259240637008082;307.52864381434006;6.388232643295574;0.7223141468787867;0.04965340123968265;710.6808944886421;0.4634624616231844;583.1815081489625;574.2969821834422;0.47541573500966766
21602300471;25.6800176809331;77.866958151962;67.5519127146183;52.2865717397763;2.52780968882034;0.494794739306906;-0.245251937776477;0.122684900827501;602.665638612469;7.76587940212656e-05;56.0942585191074;1.30571378855411;0.152174514133941;368.61795707614;5.94761230998881e-05;1704.34245892392;0.871988795518207;0.871988795518207;35;1.09;1.35;1.15;1.1;1.0;1.0;32;9;23;54;9417;2350;0.6162001909985914;0.384858209950413;533.1623930853646;0.34139550841332117;420.88024472817966;-196.45204219687224;0.6162001909985911;0.5144470415630285;473.6856135711165;0.30331122931863513;347.40032120876333;200.85743636309655;0.43528147740016776
21602400121;5.30011859685907;170.339586772121;74.4986482180809;70.036481239063;3.04175009437325;0.461724135408431;-1.76848583983809;0.024911914579745;87.9758567042971;5.01683487638179e-05;17.1464122382618;0.112514863089787;0.163642029475779;104.780002381966;0.0004458819696006;337.466322321589;0.941204773810085;0.941242511439219;86;1.22;1.35;1.17;1.19;1.0;1.0;16;10;16;17;7944;5534;0.5051732857712388;0.42602025246863506;149.25245560826937;0.3626188210837998;120.74398809674857;55.418577858418836;0.5051732857712394;0.35190439190831846;158.5961863515341;0.38532003971928996;129.5229073954676;76.75216123833441;0.4786323595162682
21602400201;3.21324868377023;224.833516970454;59.3250630103811;43.3241835349152;2.94205388709537;0.494017964479384;-0.307796070084809;0.477637454609812;54.2717859029139;0.0002528315982276;13.4319145543053;0.0771754295041006;0.194644287930607;69.0074941171347;0.0032760633773238;113.206541638967;0.446852425180599;0.446852425180599;18;1.04;1.03;1.02;1.0;1.0;1.0;74;163;123;828;6603;4323;0.21663387734374276;-0.03642388120751261;50.56429159997868;0.4638091244615512;37.5208884015897;24.132459143264906;0.2166338773437426;-0.6808072788089026;64.39233615115167;0.5906490945937061;47.76907674605655;47.027826815307996;0.45558622303353824
21602400731;4.9919856458284;247.093057418896;49.0254309712132;49.4931873552881;2.84008305460168;0.506578780477277;-2.64979769792563;0.175667903512745;84.8048231094356;3.18965277985906e-05;7.3678534099658;0.0248406990589682;0.0649222355788665;113.48736444874;0.0012840430828002;175.414858596769;0.652375533428165;0.652375533428165;75;1.21;1.4;1.12;1.15;1.01;1.01;14;8;31;23;937;877;0.021704504940548347;-0.12962334923227448;77.77306264613213;0.5283888384253139;41.8815347812122;28.287012465013913;0.02170450494054839;-0.1177923219311292;77.36471539923791;0.525614534313846;42.03395438457054;27.15255640406348;0.4971492685470948
21602400751;5.69071092994381;267.945768263897;51.001842038746;47.5672633533001;2.53620607202076;0.497087820193448;1.48950190900123;0.149452026865137;107.587319211317;3.83119194333968e-05;20.055888296877;0.023309729244858;0.154837590639241;129.528548035894;0.0016436020783831;192.541542990808;0.582662136885903;0.582662136885903;68;1.47;1.34;1.08;1.1;1.0;1.01;8;11;54;37;3487;797;0.17725799694766559;-0.7935832562337042;178.39169988667382;0.5847995608430222;144.81300555374602;129.50543451633138;0.1772579969476654;-0.9799603615465853;187.431301693218;0.6144329752340564;152.2975267592639;141.32683822299848;0.43666287246549657
21602401061;4.27273542666115;215.419958490361;69.2210678108656;68.5430120062467;3.1194628486221;0.478210935462957;-2.88484330542211;0.0397491016680033;113.7796802581;1.57807596458384e-05;14.2362434168524;0.0175508027243766;0.101226308803989;140.637780682283;0.0008991474574504;232.41800782284;0.911845150431306;0.912042394277298;97;1.15;1.45;1.24;1.42;1.0;1.0;23;9;14;9;5493;3990;0.4881987921211519;0.18383418611727664;112.09630958186428;0.47780999514115413;84.68575756390553;47.59529321546317;0.48819879212115114;0.1699338830479461;113.04684815767186;0.4818616613733633;85.12181274032777;49.427142814813365;0.5288908217487291
