reach_id;z0_hat;k_hat;k_tilde;A0_hat;offset_hat;factor_hat;dAbar;std_S;std_W;rel_std_S;rel_std_W;Wbar;Sbar;Qbar;R2;R2_2;valid;r2_param_hat;nse_param_hat;rmse_param_hat;nrmse_param_hat;mae_param_hat;bias_param_hat;r2_param_tilde;nse_param_tilde;rmse_param_tilde;nrmse_param_tilde;mae_param_tilde;bias_param_tilde;h_hat;rel_std_Q
23214400101;151.10182125802402;31.96711062373372;31.95711662980013;50.09059044418293;-0.8932541308506518;0.0128494521666243;37.76024835223039;3.2540790441753126e-06;1.4210854715202004e-14;0.0026822094856096;1.489413089229614e-16;95.41244680851062;0.0012132083872023;97.41244483199628;0.9991819539869464;0.9991819539869464;732;0.9992420433208139;0.9992362922298667;1.4787036895198213;0.01517982319476827;0.6719138814856598;0.06726302559024129;0.9992420433208132;0.9992357198084946;1.4792577516095404;0.015185510990518337;0.6795764255752001;0.09769640344189046;0.9207482014660707;0.5492917908827444
23214400111;176.1799915392646;33.00274642004539;33.00287985371409;44.299646588622174;-0.8425271177497008;0.0123002722737424;33.963404470728776;2.031874114981248e-06;2.8421709430404014e-14;0.0012789844766996;3.0981527127812367e-16;91.73760000000004;0.001588662061188;97.35053770491804;0.9999774821652476;0.9999774821652476;732;0.9998114176031714;0.9997967922885636;0.764751729206152;0.007855649770771812;0.2456386014738752;-0.026103539649416023;0.9998114176031698;0.9997967542902872;0.7648232272043005;0.00785638420942859;0.24569177175755716;-0.02649724392849774;0.8531185801607079;0.5510766639189881
23214400133;207.79826519250275;30.932902036160044;30.92500564715233;91.34403927913024;-0.861739248967537;0.0125997942818599;65.06647979860018;3.4872659285630206e-05;5.684341886080803e-14;0.0683076022498297;2.7904678026390193e-16;203.70569696969693;0.0005105238382996;97.32903411160788;0.9999672940688176;0.9999672940688176;732;0.9997187541119471;0.9995877286073219;1.0947355052888335;0.011247779403969968;0.43062301405895465;0.08814133584003751;0.9997187541119475;0.9995802298052348;1.1046467087117116;0.011349611334321942;0.42739670056422074;0.11296448097906775;0.7678259440186292;0.5539558971494659
23214400141;213.35053449616956;30.3720074581153;30.36653265506501;39.515343527948446;-0.834856734914266;0.0124424395115753;30.931653637719844;3.8046403416071566e-05;1.4210854715202004e-14;0.0178525307090516;1.835527358201059e-16;77.42110000000001;0.0021311490250948;97.37098214936248;0.9999680283460378;0.9999680283460378;732;0.9997342178231923;0.9996690631092745;0.983752832875643;0.010103141728267798;0.3297263397395477;0.0800948074354441;0.9997342178231914;0.9996651277482419;0.9895847320557455;0.010163035333645596;0.32854602461628607;0.0976322865605648;0.9099198689461266;0.5553718388362475
23214400163;225.9857998454189;35.88730502370336;35.86494755998114;76.26734379486639;-0.8326733330320998;0.0123454585331685;50.39685025360976;4.590414923355761e-05;2.8421709430404014e-14;0.0991739031326866;2.0307484693944183e-16;139.95681818181814;0.000462865207313;97.44899850968704;0.9999540770788544;0.9999540770788544;732;0.9997767369180879;0.9997322002320889;0.8860310567402488;0.009092254105127328;0.3717682876209912;-0.019883375737516727;0.9997767369180883;0.9997397299025327;0.8734860712566276;0.00896352024766881;0.37395629542772296;0.04083884871928411;0.9050233900282761;0.5556054107972672
23214400171;235.93453558653684;32.483303938107184;32.47602376981736;32.32682187528036;-0.835422836661902;0.01228091137321;25.073878473915137;1.298863399655848e-05;1.4210854715202004e-14;0.0041101060900687;2.05994999416309e-16;68.98640624999999;0.0031601700082494;97.57745175887976;0.9999778493038578;0.9999778493038578;732;0.9999301383873026;0.9999289329899791;0.4568219390070795;0.004681634237958132;0.20337120571906417;0.05423887622798797;0.9999301383873026;0.9999281149245574;0.4594436963882457;0.004708502713552727;0.20964894341546336;0.0760958093559372;0.8320581324555587;0.5553457576773725
23214400193;256.2196242878717;30.77016212928583;30.736615613640044;49.45199528136957;-0.8399212447531836;0.0122314882757279;37.602440795407176;3.890343030890867e-05;2.8421709430404014e-14;0.0159672550086824;1.9125782316828714e-16;148.60416666666669;0.0024364507417057;97.64789389799635;0.9999891923570828;0.9999891923570828;732;0.9999534040759536;0.9999253315475217;0.46835443881749683;0.004796359861142966;0.19021194006246056;0.02758816722462975;0.9999534040759538;0.9999068623889239;0.5230805991191002;0.00535680369784026;0.2075949298740246;0.13401663191012436;0.5858142340789686;0.5550641579201916
23214400201;257.52904432688825;34.975977145391546;34.93560742464245;169.121866998964;-0.8516820759745917;0.0126894850175852;69.29549814477483;2.8727991860978988e-05;2.8421709430404014e-14;0.3622298553789032;1.6351230830976875e-16;173.82;7.930873569471144e-05;97.65941666666669;0.9999332802058264;0.9999332802058264;732;0.9996720675893509;0.9995178057846289;1.1911027757597163;0.012196496932038978;0.4926965443569289;-0.10865177123490867;0.9996720675893509;0.9995490855427734;1.1518218654409218;0.011794273453141197;0.48979501851248247;0.004193385445348404;1.3716336735918697;0.5554233235268035
23214400211;261.70874429870577;19.704093821928883;19.70501037288385;17.50057274629379;-0.434990466268789;0.0125817275500105;14.707356183304954;0.0001728569838211;1.4210854715202004e-14;0.0161117032244939;2.8090059461692957e-16;50.59033333333333;0.0107286598699466;51.80329348816029;0.9937936670746212;0.9937936670746212;732;0.9918646908532932;0.987939770182908;3.298941503025076;0.0636820804410641;2.3467396155974973;0.6551805054887211;0.9918646908532939;0.9879483374378248;3.297769556291223;0.06365945742513325;2.3461350179189613;0.6528013119961001;0.6366419591937604;0.5798817637211183
23214400231;281.58522609877355;25.769565767100147;25.77842286829913;22.51126432936519;-0.3826123838800613;0.0115131775833433;21.399361955236586;2.0896164696267344e-05;7.105427357601002e-15;0.006858255149188;1.1136232136845526e-16;63.80459090909092;0.003046863122137;51.54809184053651;0.9999521801960356;0.9999521801960356;732;0.9998963409651699;0.9998961266440204;0.30804212263559916;0.005975820086386986;0.1542799158043346;0.006801588037969495;0.9998963409651701;0.9998956504874021;0.30874734962448996;0.005989501038750313;0.15573036297487308;-0.010913356319975679;0.6882048087600131;0.5863344773846432
23214400251;307.4469676947778;29.345999214726653;29.32966165435572;22.424356605236245;-0.3828404641776566;0.0115565432268761;21.288904430091627;2.624225745565266e-06;0.0;0.0008201571458546;0.0;80.24171875;0.0031996621121073;51.29696939036886;0.9999901178524117;0.9999901178524117;732;0.9999625166023769;0.999958284367767;0.19515793646151125;0.0038044730279553837;0.08143069638793135;-0.005277144628073384;0.9999625166023778;0.999959696858185;0.19182546237978915;0.0037395086816923123;0.08743652765420977;0.023283939416028687;0.5447697496550429;0.5890404163897914
23214400301;327.3438872749672;28.666919704689093;28.671058857811357;19.979266142929504;-0.390397387016418;0.0117313188185513;18.829635058708657;1.6483645367672092e-05;1.4210854715202004e-14;0.0058877493889244;2.6981440154933656e-16;52.66899999999999;0.0027996513232509;50.9872803030303;0.999977076782857;0.999977076782857;732;0.9999015714084859;0.9998902995670685;0.3168334020107281;0.006213969447432911;0.14028212513655003;0.005315798205065512;0.999901571408487;0.9998893334978447;0.3182254296761763;0.006241270916685143;0.13906802594191156;-0.00204537487293265;0.7368452258755274;0.5932871510746567
23214400321;336.4824518863355;27.73421588664897;27.72661419426981;18.88381458854776;-0.4045972134939545;0.0121334055882971;17.758143428011074;1.1972978040461116e-05;7.105427357601002e-15;0.0044691191305582;1.6848984456474502e-16;42.17124999999999;0.0026790465169286;50.82343698770491;0.9999605784911384;0.9999605784911384;732;0.9997642324598188;0.9996504420391421;0.5662279505297338;0.011141079472187496;0.22652401079426204;-0.047269366664920216;0.9997642324598197;0.9996574355667956;0.56053513520137;0.011029067855780264;0.22767066979685768;-0.033326175972352566;0.8688847974996908;0.5958921627419771
23214400351;343.70853687645325;27.52784686607669;27.5256118873468;33.51074382424445;-0.398987628101989;0.0118076496729078;30.53244888566809;1.9830811029082368e-05;0.0;0.0281866778156566;0.0;62.88417647058823;0.0007035526200986;50.460554805528766;0.9999350547081288;0.9999350547081288;732;0.9997536833466243;0.9997321409631532;0.4976551451832533;0.009862260672740902;0.22510496077668357;-0.024654805423144;0.9997536833466241;0.9997330801145663;0.49678195470326236;0.009844956255788767;0.2253613526116368;-0.020555924380847888;1.018430967921897;0.6025919503212536
23214400461;151.9512316860751;31.026333103680223;31.0101925510888;37.3690651380984;-0.7736879200681521;0.0156476164290416;21.36395963723431;4.813572675982563e-06;1.4210854715202004e-14;0.0031270223802039;1.9343848787128278e-16;73.46446341463414;0.0015393470499141;64.54374978341995;0.9991140333440792;0.9991140333440792;732;0.9984362366617037;0.9981023476615999;1.6970149550040323;0.02629247542478486;0.8218507161049601;0.08655123222842054;0.9984362366617019;0.9980790079329495;1.7074190801662306;0.026453670353761095;0.8214048093522156;0.12008322582994273;0.7994753115372661;0.6035637548600784
